,model,feats,body_part,interp,emotion,shuffle,fold,epoch,p,p_std,r,r_std,f,f_std,acc,acc_std
1305,BiLSTM,deltas-noatt,full-hh,False,surprise,False,0,98,0.15789473684210525,,0.03436988543371522,,0.056451612903225805,,[0.78130841],
1306,BiLSTM,deltas-noatt,full-hh,False,surprise,False,1,98,0.566350710900474,,0.19089456869009586,,0.28554360812425333,,[0.75197014],
1307,BiLSTM,deltas-noatt,full-hh,False,surprise,False,2,98,0.20440881763527055,,0.3805970149253731,,0.26597131681877445,,[0.78228925],
1308,BiLSTM,deltas-noatt,full-hh,False,surprise,False,3,98,0.5732323232323232,,0.12632164718976072,,0.20702234382124945,,[0.53676079],
1309,BiLSTM,deltas-noatt,full-hh,False,surprise,False,4,98,0.0,,0.0,,0.0,,[0.94425259],
1310,BiLSTM,deltas-noatt,full-hh,False,surprise,False,5,98,0.003305785123966942,,0.00881057268722467,,0.004807692307692308,,[0.71672939],
1311,BiLSTM,deltas-noatt,full-hh,False,surprise,False,6,98,0.4017094017094017,,0.14156626506024098,,0.2093541202672606,,[0.74570201],
1312,BiLSTM,deltas-noatt,full-hh,False,surprise,False,7,98,0.04094292803970223,,0.25384615384615383,,0.07051282051282051,,[0.78315055],
1313,BiLSTM,deltas-noatt,full-hh,False,surprise,False,average,98,0.24348058793540547,0.22496040156208483,0.14205076347907056,0.12326922764609445,0.13745793934440956,0.10953753219555364,0.7552703897652673,0.10442334087617249
1314,BiLSTM,deltas-noatt,full-head,True,surprise,False,0,98,0.17575757575757575,,0.04746317512274959,,0.07474226804123711,,[0.77632399],
1315,BiLSTM,deltas-noatt,full-head,True,surprise,False,1,98,0.5,,0.30670926517571884,,0.3801980198019802,,[0.7403567],
1316,BiLSTM,deltas-noatt,full-head,True,surprise,False,2,98,0.18446601941747573,,0.2835820895522388,,0.2235294117647059,,[0.79582367],
1317,BiLSTM,deltas-noatt,full-head,True,surprise,False,3,98,0.6430769230769231,,0.11630495269894268,,0.19698397737983034,,[0.54608418],
1318,BiLSTM,deltas-noatt,full-head,True,surprise,False,4,98,0.0,,0.0,,0.0,,[0.87715836],
1319,BiLSTM,deltas-noatt,full-head,True,surprise,False,5,98,0.09123222748815166,,0.1696035242290749,,0.11864406779661017,,[0.80431064],
1320,BiLSTM,deltas-noatt,full-head,True,surprise,False,6,98,0.39215686274509803,,0.060240963855421686,,0.10443864229765012,,[0.75429799],
1321,BiLSTM,deltas-noatt,full-head,True,surprise,False,7,98,0.029745042492917848,,0.16153846153846155,,0.05023923444976077,,[0.80209372],
1322,BiLSTM,deltas-noatt,full-head,True,surprise,False,average,98,0.25205433137226774,0.218863647885292,0.143180304021576,0.10292787396410026,0.14359695269147182,0.11261226237056446,0.7620561554691949,0.09024669850283637
1323,BiLSTM,deltas-noatt,head,True,surprise,False,0,98,0.7954545454545454,,0.2864157119476268,,0.42117930204572795,,[0.85015576],
1324,BiLSTM,deltas-noatt,head,True,surprise,False,1,98,0.4599686028257457,,0.2340255591054313,,0.31021704605611433,,[0.72978017],
1325,BiLSTM,deltas-noatt,head,True,surprise,False,2,98,0.17959183673469387,,0.16417910447761194,,0.17153996101364521,,[0.83565352],
1326,BiLSTM,deltas-noatt,head,True,surprise,False,3,98,0.4220532319391635,,0.06176961602671119,,0.10776699029126215,,[0.51038892],
1327,BiLSTM,deltas-noatt,head,True,surprise,False,4,98,0.0,,0.0,,0.0,,[0.9474593],
1328,BiLSTM,deltas-noatt,head,True,surprise,False,5,98,0.2190237797246558,,0.3854625550660793,,0.27932960893854747,,[0.84553541],
1329,BiLSTM,deltas-noatt,head,True,surprise,False,6,98,0.4596774193548387,,0.1716867469879518,,0.25,,[0.75501433],
1330,BiLSTM,deltas-noatt,head,True,surprise,False,7,98,0.01576182136602452,,0.06923076923076923,,0.025677603423680452,,[0.82976072],
1331,BiLSTM,deltas-noatt,head,True,surprise,False,average,98,0.3189414046749584,0.2501088342891672,0.17159625785527272,0.11982309895968876,0.1957138139711222,0.1366654201283509,0.7879685159568101,0.1215325332939634
1332,BiLSTM,brute,head,False,happiness,False,0,81,0.6829896907216495,,0.23873873873873874,,0.3538050734312417,,[0.69844237],
1333,BiLSTM,brute,head,False,happiness,False,1,81,0.02570093457943925,,0.4714285714285714,,0.04874446085672083,,[0.46578183],
1334,BiLSTM,brute,head,False,happiness,False,2,81,0.14058355437665782,,0.0482695810564663,,0.07186440677966102,,[0.47061098],
1335,BiLSTM,brute,head,False,happiness,False,3,81,0.5588235294117647,,0.28978779840848806,,0.38165938864628823,,[0.62280234],
1336,BiLSTM,brute,head,False,happiness,False,4,81,0.10526315789473684,,0.17974683544303796,,0.1327723235156615,,[0.54242723],
1337,BiLSTM,brute,head,False,happiness,False,5,81,0.4450317124735729,,0.19645356976201586,,0.27258012301715767,,[0.61563462],
1338,BiLSTM,brute,head,False,happiness,False,6,81,0.8723404255319149,,0.059248554913294796,,0.11096075778078483,,[0.52936963],
1339,BiLSTM,brute,head,False,happiness,False,7,81,0.09159261790840738,,0.366120218579235,,0.14652815746309458,,[0.61091725],
1340,BiLSTM,brute,head,False,happiness,False,average,81,0.3652907028622679,0.29794821925640047,0.231224233541231,0.13522581582188786,0.1898643364363263,0.1202632053055451,0.569498282166602,0.07598597183317532
1341,BiLSTM,brute,hands,False,happiness,False,0,81,0.8220858895705522,,0.12072072072072072,,0.2105263157894737,,[0.68691589],
1342,BiLSTM,brute,hands,False,happiness,False,1,81,0.052202283849918436,,0.45714285714285713,,0.09370424597364568,,[0.74326006],
1343,BiLSTM,brute,hands,False,happiness,False,2,81,0.13644859813084112,,0.06648451730418943,,0.08940600122473974,,[0.42498067],
1344,BiLSTM,brute,hands,False,happiness,False,3,81,0.45178197064989517,,0.28580901856763924,,0.35012185215272135,,[0.57378796],
1345,BiLSTM,brute,hands,False,happiness,False,4,81,0.15775401069518716,,0.14936708860759493,,0.15344603381014302,,[0.67883572],
1346,BiLSTM,brute,hands,False,happiness,False,5,81,0.4174653887113951,,0.18292113859076062,,0.254380272550292,,[0.60691071],
1347,BiLSTM,brute,hands,False,happiness,False,6,81,0.5816326530612245,,0.08236994219653179,,0.14430379746835442,,[0.51575931],
1348,BiLSTM,brute,hands,False,happiness,False,7,81,0.1645123384253819,,0.3825136612021858,,0.23007395234182415,,[0.76645065],
1349,BiLSTM,brute,hands,False,happiness,False,average,81,0.3479853916367994,0.24926123999957206,0.21591611804155997,0.13489537085689238,0.19074530891389926,0.08263095261973438,0.6246126196137803,0.10932494344937357
1350,BiLSTM,brute,full-head,False,happiness,False,0,81,0.583732057416268,,0.21981981981981982,,0.31937172774869116,,[0.67601246],
1351,BiLSTM,brute,full-head,False,happiness,False,1,81,0.011529592621060722,,0.21428571428571427,,0.02188183807439825,,[0.44379925],
1352,BiLSTM,brute,full-head,False,happiness,False,2,81,0.2722222222222222,,0.13387978142076504,,0.1794871794871795,,[0.48027842],
1353,BiLSTM,brute,full-head,False,happiness,False,3,81,0.4630225080385852,,0.5729442970822282,,0.5121517486662714,,[0.56153436],
1354,BiLSTM,brute,full-head,False,happiness,False,4,81,0.13636363636363635,,0.19367088607594937,,0.1600418410041841,,[0.60384805],
1355,BiLSTM,brute,full-head,False,happiness,False,5,81,0.43166823751178135,,0.6411572561829212,,0.5159594442358243,,[0.55901471],
1356,BiLSTM,brute,full-head,False,happiness,False,6,81,0.46938775510204084,,0.16618497109826588,,0.24546424759871932,,[0.49355301],
1357,BiLSTM,brute,full-head,False,happiness,False,7,81,0.12955729166666666,,0.5437158469945356,,0.2092534174553102,,[0.62512463],
1358,BiLSTM,brute,full-head,False,happiness,False,average,81,0.31218541261778265,0.19096316327870627,0.3357073216200249,0.19706225025734966,0.2704514305338223,0.16113177638839377,0.5553956121298715,0.07393394665448554
1359,BiLSTM,brute,full-hh,False,happiness,False,0,81,0.7769028871391076,,0.26666666666666666,,0.3970489604292421,,[0.71993769],
1360,BiLSTM,brute,full-hh,False,happiness,False,1,81,0.014925373134328358,,0.2714285714285714,,0.02829486224869695,,[0.45873082],
1361,BiLSTM,brute,full-hh,False,happiness,False,2,81,0.16539050535987748,,0.09836065573770492,,0.12335808109651626,,[0.40641918],
1362,BiLSTM,brute,full-hh,False,happiness,False,3,81,0.4275184275184275,,0.5769230769230769,,0.4911092294665537,,[0.51971231],
1363,BiLSTM,brute,full-hh,False,happiness,False,4,81,0.13891020721412126,,0.2291139240506329,,0.1729574773053034,,[0.57301431],
1364,BiLSTM,brute,full-hh,False,happiness,False,5,81,0.44464664846830454,,0.6840877274848344,,0.5389705882352942,,[0.57098871],
1365,BiLSTM,brute,full-hh,False,happiness,False,6,81,0.4491017964071856,,0.10838150289017341,,0.17462165308498254,,[0.49212034],
1366,BiLSTM,brute,full-hh,False,happiness,False,7,81,0.08947368421052632,,0.37158469945355194,,0.144220572640509,,[0.59770688],
1367,BiLSTM,brute,full-hh,False,happiness,False,average,81,0.31335869118148485,0.23850633759720394,0.32581835307940155,0.19631918853024236,0.2588226780633873,0.17700155982534194,0.5423287798942805,0.09004657424732229
1368,BiLSTM,brute,full,False,happiness,False,0,81,0.8723809523809524,,0.4126126126126126,,0.5602446483180429,,[0.77601246],
1369,BiLSTM,brute,full,False,happiness,False,1,81,0.018518518518518517,,0.37142857142857144,,0.035278154681139755,,[0.41020324],
1370,BiLSTM,brute,full,False,happiness,False,2,81,0.25471698113207547,,0.19672131147540983,,0.22199383350462487,,[0.41453983],
1371,BiLSTM,brute,full,False,happiness,False,3,81,0.5092091007583965,,0.623342175066313,,0.5605247465712581,,[0.60735216],
1372,BiLSTM,brute,full,False,happiness,False,4,81,0.11772665764546685,,0.22025316455696203,,0.15343915343915343,,[0.52639369],
1373,BiLSTM,brute,full,False,happiness,False,5,81,0.46753832281334534,,0.48390107326178255,,0.4755789956432011,,[0.60879234],
1374,BiLSTM,brute,full,False,happiness,False,6,81,0.6476510067114094,,0.27890173410404623,,0.38989898989898986,,[0.56733524],
1375,BiLSTM,brute,full,False,happiness,False,7,81,0.12260216847372811,,0.4016393442622951,,0.1878594249201278,,[0.6832004],
1376,BiLSTM,brute,full,False,happiness,False,average,81,0.3762929635542366,0.27832753242408537,0.3735999983459991,0.13257991391958193,0.3231022433720672,0.1872360579535094,0.5742286685036251,0.11705977241021326
1377,BiLSTM,brute,head,False,sadness,False,0,66,0.0,,0.0,,0.0,,[0.68566978],
1378,BiLSTM,brute,head,False,sadness,False,1,66,0.4260355029585799,,0.10603829160530191,,0.169811320754717,,[0.56200747],
1379,BiLSTM,brute,head,False,sadness,False,2,66,0.0,,0.0,,0.0,,[0.84609435],
1380,BiLSTM,brute,head,False,sadness,False,3,66,0.40641711229946526,,0.388250319284802,,0.3971260613977793,,[0.75412893],
1381,BiLSTM,brute,head,False,sadness,False,4,66,0.7521008403361344,,0.07934397163120567,,0.14354450681635925,,[0.47311297],
1382,BiLSTM,brute,head,False,sadness,False,5,66,0.7722908093278463,,0.24142367066895368,,0.36785364260045733,,[0.66900445],
1383,BiLSTM,brute,head,False,sadness,False,6,66,0.0,,0.0,,0.0,,[0.85458453],
1384,BiLSTM,brute,head,False,sadness,False,7,66,0.01020408163265306,,0.03275109170305677,,0.015560165975103733,,[0.52691924],
1385,BiLSTM,brute,head,False,sadness,False,average,66,0.29588104331933485,0.3179051108573214,0.10597591811166501,0.13123869311090486,0.1367369621930521,0.15537553911260069,0.6714402153611856,0.1338316464712335
1386,BiLSTM,brute,full,False,sadness,False,0,66,0.0,,0.0,,0.0,,[0.74299065],
1387,BiLSTM,brute,full,False,sadness,False,1,66,0.484472049689441,,0.3446244477172312,,0.4027538726333907,,[0.56822895],
1388,BiLSTM,brute,full,False,sadness,False,2,66,0.0,,0.0,,0.0,,[0.84570766],
1389,BiLSTM,brute,full,False,sadness,False,3,66,0.5912408759124088,,0.41379310344827586,,0.4868519909842224,,[0.81806074],
1390,BiLSTM,brute,full,False,sadness,False,4,66,0.7783251231527094,,0.21010638297872342,,0.3308900523560209,,[0.5271337],
1391,BiLSTM,brute,full,False,sadness,False,5,66,0.5473684210526316,,0.15608919382504288,,0.24290957624290954,,[0.61187137],
1392,BiLSTM,brute,full,False,sadness,False,6,66,0.0,,0.0,,0.0,,[0.88825215],
1393,BiLSTM,brute,full,False,sadness,False,7,66,0.06770098730606489,,0.314410480349345,,0.1114119922630561,,[0.4274676],
1394,BiLSTM,brute,full,False,sadness,False,average,66,0.308638432139157,0.30253162960919716,0.1798779510398273,0.1575216663725699,0.19685218555994993,0.18375772105117327,0.6787141003792699,0.15736833617738655
1395,BiLSTM,brute,full-head,False,sadness,False,0,66,0.0,,0.0,,0.0,,[0.68971963],
1396,BiLSTM,brute,full-head,False,sadness,False,1,66,0.32946298984034833,,0.11143838978890526,,0.1665443873807777,,[0.52882621],
1397,BiLSTM,brute,full-head,False,sadness,False,2,66,0.0,,0.0,,0.0,,[0.82018561],
1398,BiLSTM,brute,full-head,False,sadness,False,3,66,0.3554421768707483,,0.2669220945083014,,0.30488694383661563,,[0.74613745],
1399,BiLSTM,brute,full-head,False,sadness,False,4,66,0.7459514170040485,,0.3266843971631206,,0.4543773119605425,,[0.56339418],
1400,BiLSTM,brute,full-head,False,sadness,False,5,66,0.3741120757695343,,0.2032590051457976,,0.26340650180605724,,[0.54652754],
1401,BiLSTM,brute,full-head,False,sadness,False,6,66,0.0,,0.0,,0.0,,[0.86246418],
1402,BiLSTM,brute,full-head,False,sadness,False,7,66,0.0028473804100227792,,0.010917030567685589,,0.004516711833785005,,[0.45064806],
1403,BiLSTM,brute,full-head,False,sadness,False,average,66,0.2259770049868378,0.2556295214398966,0.1149026146467263,0.12559913042758128,0.14921648210222227,0.1652387442257224,0.6509878581988855,0.14033345420361434
1404,BiLSTM,brute,full-hh,False,sadness,False,0,66,0.0,,0.0,,0.0,,[0.68660436],
1405,BiLSTM,brute,full-hh,False,sadness,False,1,66,0.48450244698205547,,0.14580265095729014,,0.2241509433962264,,[0.5736209],
1406,BiLSTM,brute,full-hh,False,sadness,False,2,66,0.0,,0.0,,0.0,,[0.74284609],
1407,BiLSTM,brute,full-hh,False,sadness,False,3,66,0.21549295774647886,,0.19540229885057472,,0.20495646349631613,,[0.68380394],
1408,BiLSTM,brute,full-hh,False,sadness,False,4,66,0.75,,0.19547872340425532,,0.310126582278481,,[0.51603355],
1409,BiLSTM,brute,full-hh,False,sadness,False,5,66,0.3215130023640662,,0.11663807890222985,,0.17117684078036502,,[0.54943551],
1410,BiLSTM,brute,full-hh,False,sadness,False,6,66,0.0,,0.0,,0.0,,[0.76862464],
1411,BiLSTM,brute,full-hh,False,sadness,False,7,66,0.007836045810729355,,0.028384279475982533,,0.01228153046764289,,[0.47881356],
1412,BiLSTM,brute,full-hh,False,sadness,False,average,66,0.22241805661291625,0.26252464527480507,0.08521325394879158,0.08213717360996146,0.11533654505237893,0.11803680157226659,0.6249728202632592,0.10208005527685697
1413,BiLSTM,brute,hands,False,sadness,False,0,66,0.0,,0.0,,0.0,,[0.75233645],
1414,BiLSTM,brute,hands,False,sadness,False,1,66,0.545016077170418,,0.16642120765832105,,0.2549830763444904,,[0.58917462],
1415,BiLSTM,brute,hands,False,sadness,False,2,66,0.0,,0.0,,0.0,,[0.95784996],
1416,BiLSTM,brute,hands,False,sadness,False,3,66,0.38047138047138046,,0.14431673052362706,,0.20925925925925923,,[0.77250932],
