,model,feats,body_part,interp,emotion,fold,epoch,p,p_std,r,r_std,f,f_std,acc,acc_std
523,JointBiLSTM,brute,full-head,True,sadness,1,17,0.46320346320346323,,0.052528227785959745,,0.09435626102292768,,[0.57403567],
524,JointBiLSTM,brute,full-head,True,sadness,2,17,0.0,,0.0,,0.0,,[0.76450116],
525,JointBiLSTM,brute,full-head,True,sadness,3,17,0.2967914438502674,,0.1417624521072797,,0.1918755401901469,,[0.75093234],
526,JointBiLSTM,brute,full-head,True,sadness,4,17,0.7616099071207431,,0.3271276595744681,,0.45767441860465113,,[0.56857425],
527,JointBiLSTM,brute,full-head,True,sadness,5,17,0.4355400696864111,,0.26801029159519724,,0.33182904167772764,,[0.5694492],
528,JointBiLSTM,brute,full-head,True,sadness,6,17,0.0,,0.0,,0.0,,[0.85601719],
529,JointBiLSTM,brute,full-head,True,sadness,7,17,0.0,,0.0,,0.0,,[0.53813559],
530,JointBiLSTM,brute,full-head,True,sadness,average,17,0.24464311048261062,0.2723934196021594,0.09867857888286309,0.12439761561153548,0.13446690768693165,0.1660741247004879,0.6722539613122918,0.11429122842057424
531,JointBiLSTM,brute,full-hh,True,surprise,0,64,0.852112676056338,,0.5941080196399345,,0.7000964320154291,,[0.90311526],
532,JointBiLSTM,brute,full-hh,True,surprise,1,64,0.2040268456375839,,0.12140575079872204,,0.15222834251377063,,[0.64890087],
533,JointBiLSTM,brute,full-hh,True,surprise,2,64,0.09315589353612168,,0.1828358208955224,,0.12342569269521413,,[0.73085847],
534,JointBiLSTM,brute,full-hh,True,surprise,3,64,0.515625,,0.018363939899833055,,0.035464803868887694,,[0.52184337],
535,JointBiLSTM,brute,full-hh,True,surprise,4,64,0.0,,0.0,,0.0,,[0.91070548],
536,JointBiLSTM,brute,full-hh,True,surprise,5,64,0.3170197224251278,,0.9559471365638766,,0.47613823368074604,,[0.83664044],
537,JointBiLSTM,brute,full-hh,True,surprise,6,64,0.39552238805970147,,0.15963855421686746,,0.2274678111587983,,[0.74212034],
538,JointBiLSTM,brute,full-hh,True,surprise,7,64,0.16749585406301823,,0.7769230769230769,,0.27557980900409274,,[0.86764706],
539,JointBiLSTM,brute,full-hh,True,surprise,average,64,0.3181197974722364,0.25437737915429653,0.3511527873672291,0.34603693620862624,0.24880014061711733,0.22050553007915843,0.7702289110250435,0.12749962244422966
540,JointBiLSTM,brute,full,True,surprise,0,64,0.8814102564102564,,0.4500818330605565,,0.5958829902491874,,[0.88380062],
541,JointBiLSTM,brute,full,True,surprise,1,64,0.15789473684210525,,0.10782747603833866,,0.12814428096820124,,[0.61903774],
542,JointBiLSTM,brute,full,True,surprise,2,64,0.15867158671586715,,0.16044776119402984,,0.1595547309833024,,[0.82482599],
543,JointBiLSTM,brute,full,True,surprise,3,64,0.7278481012658228,,0.06399554813578186,,0.1176470588235294,,[0.54049014],
544,JointBiLSTM,brute,full,True,surprise,4,64,0.0,,0.0,,0.0,,[0.87937839],
545,JointBiLSTM,brute,full,True,surprise,5,64,0.3600352112676056,,0.9008810572687225,,0.5144654088050313,,[0.86794389],
546,JointBiLSTM,brute,full,True,surprise,6,64,0.36771300448430494,,0.2469879518072289,,0.2954954954954955,,[0.71991404],
547,JointBiLSTM,brute,full,True,surprise,7,64,0.19726027397260273,,0.5538461538461539,,0.2909090909090909,,[0.91251246],
548,JointBiLSTM,brute,full,True,surprise,average,64,0.3563541463698206,0.2838569007004779,0.3105084726688515,0.2854931111940138,0.26276238202922975,0.19204941618414337,0.7809879105440309,0.12982200228391194
549,JointBiLSTM,brute,full-head,True,surprise,0,64,0.7191977077363897,,0.41080196399345337,,0.5229166666666667,,[0.85732087],
550,JointBiLSTM,brute,full-head,True,surprise,1,64,0.09406952965235174,,0.036741214057507986,,0.05284319356691556,,[0.65802572],
551,JointBiLSTM,brute,full-head,True,surprise,2,64,0.0987012987012987,,0.1417910447761194,,0.11638591117917305,,[0.77687548],
552,JointBiLSTM,brute,full-head,True,surprise,3,64,0.6890243902439024,,0.06288258208124652,,0.1152473227944926,,[0.53782632],
553,JointBiLSTM,brute,full-head,True,surprise,4,64,0.0,,0.0,,0.0,,[0.87444499],
554,JointBiLSTM,brute,full-head,True,surprise,5,64,0.3393889347646573,,0.9052863436123348,,0.4936936936936937,,[0.85579884],
555,JointBiLSTM,brute,full-head,True,surprise,6,64,0.3713235294117647,,0.3042168674698795,,0.3344370860927153,,[0.71203438],
556,JointBiLSTM,brute,full-head,True,surprise,7,64,0.12291933418693982,,0.7384615384615385,,0.21075740944017562,,[0.82078764],
557,JointBiLSTM,brute,full-head,True,surprise,average,64,0.30432809058716304,0.25928783654165777,0.32502269430651,0.3175031073856327,0.23078516042922909,0.18606714524020468,0.7616392800205863,0.11054718802022688
558,JointBiLSTM,brute,hands,True,surprise,0,64,0.0,,0.0,,0.0,,[0.79221184],
559,JointBiLSTM,brute,hands,True,surprise,1,64,0.0,,0.0,,0.0,,[0.73973455],
560,JointBiLSTM,brute,hands,True,surprise,2,64,0.0,,0.0,,0.0,,[0.88437742],
561,JointBiLSTM,brute,hands,True,surprise,3,64,0.6666666666666666,,0.03005008347245409,,0.05750798722044729,,[0.52850293],
562,JointBiLSTM,brute,hands,True,surprise,4,64,0.0,,0.0,,0.0,,[0.9876665],
563,JointBiLSTM,brute,hands,True,surprise,5,64,0.08163265306122448,,0.01762114537444934,,0.028985507246376815,,[0.90831338],
564,JointBiLSTM,brute,hands,True,surprise,6,64,0.0,,0.0,,0.0,,[0.76217765],
565,JointBiLSTM,brute,hands,True,surprise,7,64,0.0,,0.0,,0.0,,[0.96335992],
566,JointBiLSTM,brute,hands,True,surprise,average,64,0.09353741496598639,0.2182642751637638,0.005958903605862929,0.010778705995719097,0.010811686808353014,0.02003805021497094,0.8207930230762757,0.13970123752773636
567,JointBiLSTM,brute,head,True,surprise,0,64,0.06315789473684211,,0.07855973813420622,,0.0700218818380744,,[0.60280374],
568,JointBiLSTM,brute,head,True,surprise,1,64,0.21754385964912282,,0.04952076677316294,,0.08067664281067015,,[0.70696806],
569,JointBiLSTM,brute,head,True,surprise,2,64,0.06329113924050633,,0.055970149253731345,,0.05940594059405942,,[0.81631864],
570,JointBiLSTM,brute,head,True,surprise,3,64,0.4098360655737705,,0.013912075681691708,,0.026910656620021525,,[0.51838039],
571,JointBiLSTM,brute,head,True,surprise,4,64,0.0,,0.0,,0.0,,[0.83374445],
572,JointBiLSTM,brute,head,True,surprise,5,64,0.001869158878504673,,0.0022026431718061676,,0.002022244691607684,,[0.83116661],
573,JointBiLSTM,brute,head,True,surprise,6,64,0.7393939393939394,,0.3674698795180723,,0.4909456740442656,,[0.81876791],
574,JointBiLSTM,brute,head,True,surprise,7,64,0.01875732708089097,,0.12307692307692308,,0.03255340793489318,,[0.76296112],
575,JointBiLSTM,brute,head,True,surprise,average,64,0.1892311730691971,0.24593618412289447,0.08633902195119922,0.11319320957267576,0.09531705606669899,0.15209938080729488,0.7363888648707301,0.11100695578070464
576,JointBiLSTM,deltas-noatt,hands,True,anger,0,13,0.1857638888888889,,0.11505376344086021,,0.14209827357237717,,[0.59750779],
577,JointBiLSTM,deltas-noatt,hands,True,anger,1,13,0.5030343897505057,,0.504054054054054,,0.5035437057036787,,[0.69493986],
578,JointBiLSTM,deltas-noatt,hands,True,anger,2,13,0.3686440677966102,,0.07061688311688312,,0.11852861035422343,,[0.4996133],
579,JointBiLSTM,deltas-noatt,hands,True,anger,3,13,0.4405652535328346,,0.8507223113964687,,0.5805038335158816,,[0.79595099],
580,JointBiLSTM,deltas-noatt,hands,True,anger,4,13,0.5729783037475346,,0.453198127925117,,0.5060975609756097,,[0.72027627],
581,JointBiLSTM,deltas-noatt,hands,True,anger,5,13,0.26158940397350994,,0.5895522388059702,,0.3623853211009174,,[0.7146767],
582,JointBiLSTM,deltas-noatt,hands,True,anger,6,13,0.42790697674418604,,0.38016528925619836,,0.40262582056892776,,[0.80444126],
583,JointBiLSTM,deltas-noatt,hands,True,anger,7,13,0.5389541088580576,,0.17907801418439717,,0.26883151450625503,,[0.31530409],
584,JointBiLSTM,deltas-noatt,hands,True,anger,average,13,0.412429549161516,0.12603174793194466,0.3928050852724936,0.2477930943365647,0.36057683003723384,0.16065977599534062,0.6428387820006325,0.15543402722911345
585,JointBiLSTM,deltas-noatt,full-head,True,anger,0,13,0.36809815950920244,,0.1935483870967742,,0.2536997885835095,,[0.67009346],
586,JointBiLSTM,deltas-noatt,full-head,True,anger,1,13,0.519193857965451,,0.3655405405405405,,0.42902458366375895,,[0.70136873],
587,JointBiLSTM,deltas-noatt,full-head,True,anger,2,13,0.5775,,0.1875,,0.28308823529411764,,[0.54756381],
588,JointBiLSTM,deltas-noatt,full-head,True,anger,3,13,0.4520848573518654,,0.9919743178170144,,0.6211055276381909,,[0.79914758],
589,JointBiLSTM,deltas-noatt,full-head,True,anger,4,13,0.4311034877072613,,0.5881435257410297,,0.4975255691191026,,[0.62432166],
590,JointBiLSTM,deltas-noatt,full-head,True,anger,5,13,0.2713903743315508,,0.5049751243781094,,0.35304347826086957,,[0.74546699],
591,JointBiLSTM,deltas-noatt,full-head,True,anger,6,13,0.5113636363636364,,0.9297520661157025,,0.6598240469208211,,[0.83381089],
592,JointBiLSTM,deltas-noatt,full-head,True,anger,7,13,0.5721493440968718,,0.20106382978723406,,0.2975596956179481,,[0.33275174],
593,JointBiLSTM,deltas-noatt,full-head,True,anger,average,13,0.4628604646657299,0.09834734386605883,0.49531222393455054,0.30276947086643846,0.4243588656372898,0.14567689487403676,0.6568156052812567,0.14983960905062232
594,JointBiLSTM,deltas-noatt,head,True,anger,0,13,0.7059724349157733,,0.9913978494623656,,0.8246869409660107,,[0.87788162],
595,JointBiLSTM,deltas-noatt,head,True,anger,1,13,0.387037037037037,,0.42364864864864865,,0.40451612903225803,,[0.6171713],
596,JointBiLSTM,deltas-noatt,head,True,anger,2,13,0.6142322097378277,,0.2662337662337662,,0.37146092865232166,,[0.57076566],
597,JointBiLSTM,deltas-noatt,head,True,anger,3,13,0.40641711229946526,,0.9759229534510433,,0.5738555922605003,,[0.75945658],
598,JointBiLSTM,deltas-noatt,head,True,anger,4,13,0.19130434782608696,,0.22308892355694226,,0.20597767374864964,,[0.45609275],
599,JointBiLSTM,deltas-noatt,head,True,anger,5,13,0.27226606538895154,,0.6007462686567164,,0.3747090768037239,,[0.7242559],
600,JointBiLSTM,deltas-noatt,head,True,anger,6,13,0.4188376753507014,,0.8636363636363636,,0.5641025641025641,,[0.76862464],
601,JointBiLSTM,deltas-noatt,head,True,anger,7,13,0.4279661016949153,,0.07163120567375887,,0.12272174969623331,,[0.28015952],
602,JointBiLSTM,deltas-noatt,head,True,anger,average,13,0.4280041230313448,0.15590731832028784,0.5520382474149507,0.33714752617444255,0.4302538319077827,0.20802477543491243,0.6318009964624223,0.18117142998655777
603,JointBiLSTM,deltas-noatt,full-hh,True,anger,0,13,0.6540755467196819,,0.7075268817204301,,0.6797520661157025,,[0.80685358],
604,JointBiLSTM,deltas-noatt,full-hh,True,anger,1,13,0.49157829070492826,,0.5324324324324324,,0.51119039896205,,[0.68747408],
605,JointBiLSTM,deltas-noatt,full-hh,True,anger,2,13,0.711340206185567,,0.1680194805194805,,0.27183191070256074,,[0.57115236],
606,JointBiLSTM,deltas-noatt,full-hh,True,anger,3,13,0.4078688524590164,,0.9983948635634029,,0.5791433891992551,,[0.7591902],
607,JointBiLSTM,deltas-noatt,full-hh,True,anger,4,13,0.440625,,0.6599063962558502,,0.52841973766396,,[0.62752837],
608,JointBiLSTM,deltas-noatt,full-hh,True,anger,5,13,0.327683615819209,,0.5771144278606966,,0.418018018018018,,[0.77899418],
609,JointBiLSTM,deltas-noatt,full-hh,True,anger,6,13,0.6183431952662722,,0.8636363636363636,,0.7206896551724138,,[0.88395415],
610,JointBiLSTM,deltas-noatt,full-hh,True,anger,7,13,0.5724275724275725,,0.20319148936170212,,0.2999214865218529,,[0.33325025],
611,JointBiLSTM,deltas-noatt,full-hh,True,anger,average,13,0.5279927849477809,0.12407832924450318,0.5887777919187949,0.2719189197722897,0.5011208327944766,0.15289473319676664,0.6810496463452225,0.16149442060648192
612,JointBiLSTM,deltas-noatt,full,True,anger,0,13,0.7775147928994083,,0.7064516129032258,,0.740281690140845,,[0.85638629],
613,JointBiLSTM,deltas-noatt,full,True,anger,1,13,0.41076233183856503,,0.30945945945945946,,0.35298651252408486,,[0.65180423],
614,JointBiLSTM,deltas-noatt,full,True,anger,2,13,0.7560483870967742,,0.30438311688311687,,0.4340277777777778,,[0.62180974],
615,JointBiLSTM,deltas-noatt,full,True,anger,3,13,0.4688763136620857,,0.9309791332263242,,0.6236559139784946,,[0.81353223],
616,JointBiLSTM,deltas-noatt,full,True,anger,4,13,0.2911025145067698,,0.46957878315132606,,0.35940298507462687,,[0.47064628],
617,JointBiLSTM,deltas-noatt,full,True,anger,5,13,0.2455223880597015,,0.4092039800995025,,0.3069029850746269,,[0.7458091],
618,JointBiLSTM,deltas-noatt,full,True,anger,6,13,0.4703196347031963,,0.8512396694214877,,0.6058823529411764,,[0.80802292],
619,JointBiLSTM,deltas-noatt,full,True,anger,7,13,0.583554376657825,,0.15602836879432624,,0.24622271964185788,,[0.32851446],
620,JointBiLSTM,deltas-noatt,full,True,anger,average,13,0.5004625924280408,0.1829497343930968,0.517165515492346,0.26254401084239487,0.4586703671441863,0.1650735538089561,0.662065656912388,0.17271462695828022
621,JointBiLSTM,deltas-noatt,full-hh,True,happiness,0,60,0.5251256281407035,,0.37657657657657656,,0.4386149003147954,,[0.66666667],
622,JointBiLSTM,deltas-noatt,full-hh,True,happiness,1,60,0.04413472706155633,,0.8142857142857143,,0.08373117884686009,,[0.48257984],
623,JointBiLSTM,deltas-noatt,full-hh,True,happiness,2,60,0.32142857142857145,,0.1721311475409836,,0.22419928825622776,,[0.49419954],
624,JointBiLSTM,deltas-noatt,full-hh,True,happiness,3,60,0.6663316582914572,,0.4396551724137931,,0.5297642828605673,,[0.68646777],
625,JointBiLSTM,deltas-noatt,full-hh,True,happiness,4,60,0.2210242587601078,,0.10379746835443038,,0.14125753660637383,,[0.75407005],
626,JointBiLSTM,deltas-noatt,full-hh,True,happiness,5,60,0.5109540636042402,,0.6747550163322446,,0.5815403177156646,,[0.64403011],
627,JointBiLSTM,deltas-noatt,full-hh,True,happiness,6,60,0.6170212765957447,,0.20953757225433525,,0.31283710895361383,,[0.54369628],
628,JointBiLSTM,deltas-noatt,full-hh,True,happiness,7,60,0.3032015065913371,,0.43989071038251365,,0.358974358974359,,[0.85667996],
629,JointBiLSTM,deltas-noatt,full-hh,True,happiness,average,60,0.40115271130921476,0.2000634930323335,0.4038286722675739,0.2309367474294003,0.3338648715660577,0.1671286620872134,0.6410487760308898,0.12152843186975738
630,JointBiLSTM,deltas-noatt,full-head,True,happiness,0,60,0.5770491803278689,,0.3171171171171171,,0.40930232558139534,,[0.6834891],
631,JointBiLSTM,deltas-noatt,full-head,True,happiness,1,60,0.04631083202511774,,0.8428571428571429,,0.08779761904761904,,[0.4914973],
632,JointBiLSTM,deltas-noatt,full-head,True,happiness,2,60,0.39357429718875503,,0.1785063752276867,,0.24561403508771926,,[0.53441609],
633,JointBiLSTM,deltas-noatt,full-head,True,happiness,3,60,0.6341895482728078,,0.47480106100795755,,0.5430413348502086,,[0.67900906],
634,JointBiLSTM,deltas-noatt,full-head,True,happiness,4,60,0.23057644110275688,,0.11645569620253164,,0.15475189234650966,,[0.75209669],
635,JointBiLSTM,deltas-noatt,full-head,True,happiness,5,60,0.43329658213891953,,0.5501633224451703,,0.4847861842105263,,[0.57133082],
636,JointBiLSTM,deltas-noatt,full-head,True,happiness,6,60,0.5897435897435898,,0.1329479768786127,,0.21698113207547168,,[0.5243553],
637,JointBiLSTM,deltas-noatt,full-head,True,happiness,7,60,0.22454672245467225,,0.43989071038251365,,0.29732225300092335,,[0.81031904],
638,JointBiLSTM,deltas-noatt,full-head,True,happiness,average,60,0.39116089915681096,0.19599200349962284,0.3815924252648416,0.23205343748478258,0.30494959702504665,0.1503953264779847,0.6308141758839401,0.10931741856993496
639,JointBiLSTM,deltas-noatt,full,True,happiness,0,60,0.5464759959141982,,0.481981981981982,,0.5122067975107707,,[0.68255452],
640,JointBiLSTM,deltas-noatt,full,True,happiness,1,60,0.03526536312849162,,0.7214285714285714,,0.06724367509986684,,[0.41891331],
641,JointBiLSTM,deltas-noatt,full,True,happiness,2,60,0.5114345114345115,,0.22404371584699453,,0.311589613679544,,[0.57965971],
642,JointBiLSTM,deltas-noatt,full,True,happiness,3,60,0.6671195652173914,,0.6511936339522546,,0.6590604026845638,,[0.72935535],
643,JointBiLSTM,deltas-noatt,full,True,happiness,4,60,0.09592061742006615,,0.11012658227848102,,0.10253388332351207,,[0.62432166],
644,JointBiLSTM,deltas-noatt,full,True,happiness,5,60,0.53637713437268,,0.6742883807746151,,0.5974777754806697,,[0.66695176],
645,JointBiLSTM,deltas-noatt,full,True,happiness,6,60,0.9035087719298246,,0.44653179190751446,,0.5976789168278531,,[0.70200573],
646,JointBiLSTM,deltas-noatt,full,True,happiness,7,60,0.16494845360824742,,0.4371584699453552,,0.23952095808383234,,[0.74675972],
647,JointBiLSTM,deltas-noatt,full,True,happiness,average,60,0.4326313016281763,0.2849499905613184,0.4683441410144711,0.20295797852007752,0.3859140028363266,0.22050298827914858,0.6438152203146532,0.09900356643813868
648,JointBiLSTM,deltas-noatt,head,True,happiness,0,60,0.5,,0.2693693693693694,,0.35011709601873536,,[0.65420561],
649,JointBiLSTM,deltas-noatt,head,True,happiness,1,60,0.048467966573816156,,0.6214285714285714,,0.08992248062015504,,[0.63479884],
650,JointBiLSTM,deltas-noatt,head,True,happiness,2,60,0.2986111111111111,,0.11748633879781421,,0.16862745098039217,,[0.50812065],
651,JointBiLSTM,deltas-noatt,head,True,happiness,3,60,0.8,,0.4986737400530504,,0.6143790849673203,,[0.7485349],
652,JointBiLSTM,deltas-noatt,head,True,happiness,4,60,0.11202830188679246,,0.12025316455696203,,0.11599511599511601,,[0.6428219],
653,JointBiLSTM,deltas-noatt,head,True,happiness,5,60,0.6981132075471698,,0.48343443770415306,,0.5712710228839262,,[0.73400616],
654,JointBiLSTM,deltas-noatt,head,True,happiness,6,60,0.7962962962962963,,0.12427745664739884,,0.215,,[0.55014327],
655,JointBiLSTM,deltas-noatt,head,True,happiness,7,60,0.15731370745170192,,0.4672131147540984,,0.23537508602890572,,[0.72308076],
656,JointBiLSTM,deltas-noatt,head,True,happiness,average,60,0.42635382385836096,0.292840583666369,0.3377670241639272,0.19053281359048296,0.29508591718681887,0.18754706148847497,0.6494640098058618,0.08101393706704577
657,JointBiLSTM,deltas-noatt,hands,True,happiness,0,60,0.3858520900321543,,0.10810810810810811,,0.1688951442646024,,[0.63208723],
658,JointBiLSTM,deltas-noatt,hands,True,happiness,1,60,0.07303807303807304,,0.6714285714285714,,0.1317449194113525,,[0.74305268],
659,JointBiLSTM,deltas-noatt,hands,True,happiness,2,60,0.17782026768642448,,0.08469945355191257,,0.11474398519432448,,[0.44508894],
660,JointBiLSTM,deltas-noatt,hands,True,happiness,3,60,0.6826516220028209,,0.3209549071618037,,0.4366260712674786,,[0.66728823],
661,JointBiLSTM,deltas-noatt,hands,True,happiness,4,60,0.17674418604651163,,0.09620253164556962,,0.12459016393442623,,[0.73655649],
662,JointBiLSTM,deltas-noatt,hands,True,happiness,5,60,0.6160558464223386,,0.3294447036864209,,0.4293098206141685,,[0.67892576],
663,JointBiLSTM,deltas-noatt,hands,True,happiness,6,60,0.693069306930693,,0.10115606936416185,,0.17654476670870115,,[0.53223496],
664,JointBiLSTM,deltas-noatt,hands,True,happiness,7,60,0.12835820895522387,,0.3524590163934426,,0.18818380743982493,,[0.72258225],
665,JointBiLSTM,deltas-noatt,hands,True,happiness,average,60,0.36669870013927996,0.24588879444672798,0.25805667016749884,0.19111267219148287,0.22132983485435986,0.12460260153890408,0.6447270659847728,0.09906448418575557
666,JointBiLSTM,deltas-noatt,full,True,sadness,0,66,0.08287292817679558,,0.02142857142857143,,0.03405221339387061,,[0.73489097],
667,JointBiLSTM,deltas-noatt,full,True,sadness,1,66,0.5012165450121655,,0.30338733431516934,,0.37798165137614675,,[0.57818333],
668,JointBiLSTM,deltas-noatt,full,True,sadness,2,66,0.0,,0.0,,0.0,,[0.79543697],
669,JointBiLSTM,deltas-noatt,full,True,sadness,3,66,0.5627980922098569,,0.4521072796934866,,0.5014164305949008,,[0.8124667],
670,JointBiLSTM,deltas-noatt,full,True,sadness,4,66,0.8030534351145038,,0.23315602836879432,,0.36138783923050494,,[0.54144055],
671,JointBiLSTM,deltas-noatt,full,True,sadness,5,66,0.3707482993197279,,0.09348198970840481,,0.1493150684931507,,[0.57509408],
672,JointBiLSTM,deltas-noatt,full,True,sadness,6,66,0.0,,0.0,,0.0,,[0.88108883],
673,JointBiLSTM,deltas-noatt,full,True,sadness,7,66,0.0018450184501845018,,0.004366812227074236,,0.0025940337224383916,,[0.61665005],
674,JointBiLSTM,deltas-noatt,full,True,sadness,average,66,0.2903167897854043,0.2921706388298452,0.1384910019676876,0.1606960152950458,0.17834340460137654,0.19167030553787864,0.6919064339571297,0.12133248362447593
675,JointBiLSTM,deltas-noatt,hands,True,sadness,0,66,0.0,,0.0,,0.0,,[0.75202492],
676,JointBiLSTM,deltas-noatt,hands,True,sadness,1,66,0.8258575197889182,,0.15365733922434954,,0.2591059602649007,,[0.62878474],
677,JointBiLSTM,deltas-noatt,hands,True,sadness,2,66,0.0,,0.0,,0.0,,[0.80394432],
678,JointBiLSTM,deltas-noatt,hands,True,sadness,3,66,0.34934497816593885,,0.20434227330779056,,0.257856567284448,,[0.75466169],
679,JointBiLSTM,deltas-noatt,hands,True,sadness,4,66,0.6796875,,0.11569148936170212,,0.19772727272727272,,[0.47755303],
680,JointBiLSTM,deltas-noatt,hands,True,sadness,5,66,0.523671497584541,,0.23241852487135506,,0.3219483219483219,,[0.60947657],
681,JointBiLSTM,deltas-noatt,hands,True,sadness,6,66,0.0,,0.0,,0.0,,[0.69770774],
682,JointBiLSTM,deltas-noatt,hands,True,sadness,7,66,0.0018867924528301887,,0.004366812227074236,,0.002635046113306983,,[0.6226321],
683,JointBiLSTM,deltas-noatt,hands,True,sadness,average,66,0.2975560359990285,0.3224857158291023,0.08880955487403394,0.0933348854433876,0.1299091460422813,0.13293257594856223,0.6683481384715164,0.09824967930558823
684,JointBiLSTM,deltas-noatt,full-head,True,sadness,0,66,0.007874015748031496,,0.0014285714285714286,,0.0024183796856106408,,[0.74299065],
685,JointBiLSTM,deltas-noatt,full-head,True,sadness,1,66,0.5042918454935622,,0.11536573392243496,,0.18777467039552537,,[0.57839071],
686,JointBiLSTM,deltas-noatt,full-head,True,sadness,2,66,0.0,,0.0,,0.0,,[0.77068832],
687,JointBiLSTM,deltas-noatt,full-head,True,sadness,3,66,0.381201044386423,,0.18646232439335889,,0.25042881646655235,,[0.76718167],
688,JointBiLSTM,deltas-noatt,full-head,True,sadness,4,66,0.8382978723404255,,0.261968085106383,,0.39918946301925023,,[0.56117415],
689,JointBiLSTM,deltas-noatt,full-head,True,sadness,5,66,0.33863837312113176,,0.16423670668953688,,0.22119549523534507,,[0.53865891],
690,JointBiLSTM,deltas-noatt,full-head,True,sadness,6,66,0.0,,0.0,,0.0,,[0.76002865],
691,JointBiLSTM,deltas-noatt,full-head,True,sadness,7,66,0.0,,0.0,,0.0,,[0.56655035],
692,JointBiLSTM,deltas-noatt,full-head,True,sadness,average,66,0.2587878938861967,0.29183393825530013,0.09118267769253564,0.09821291892302546,0.13262585310028546,0.14384996816678006,0.6607079276728878,0.10031955723257983
693,JointBiLSTM,deltas-noatt,full-hh,True,sadness,0,66,0.006493506493506494,,0.0014285714285714286,,0.00234192037470726,,[0.73457944],
694,JointBiLSTM,deltas-noatt,full-hh,True,sadness,1,66,0.4638728323699422,,0.15758468335787923,,0.23525100769512639,,[0.56719204],
695,JointBiLSTM,deltas-noatt,full-hh,True,sadness,2,66,0.0,,0.0,,0.0,,[0.83062645],
696,JointBiLSTM,deltas-noatt,full-hh,True,sadness,3,66,0.36528497409326427,,0.18007662835249041,,0.2412318220701454,,[0.7637187],
697,JointBiLSTM,deltas-noatt,full-hh,True,sadness,4,66,0.8331678252234359,,0.37189716312056736,,0.5142506895494944,,[0.60902812],
698,JointBiLSTM,deltas-noatt,full-hh,True,sadness,5,66,0.49293563579277866,,0.1346483704974271,,0.21151902997642305,,[0.59955525],
699,JointBiLSTM,deltas-noatt,full-hh,True,sadness,6,66,0.0,,0.0,,0.0,,[0.71633238],
700,JointBiLSTM,deltas-noatt,full-hh,True,sadness,7,66,0.0,,0.0,,0.0,,[0.56031904],
701,JointBiLSTM,deltas-noatt,full-hh,True,sadness,average,66,0.27021934674661596,0.2961544119434253,0.10570442709461694,0.12465594735092832,0.15057430870823707,0.1736931221265273,0.6726689273556008,0.09494977718195331
702,JointBiLSTM,deltas-noatt,head,True,sadness,0,66,0.30701754385964913,,0.15,,0.20153550863723607,,[0.74080997],
703,JointBiLSTM,deltas-noatt,head,True,sadness,1,66,0.4883177570093458,,0.10260186548846342,,0.16957403651115618,,[0.57548735],
704,JointBiLSTM,deltas-noatt,head,True,sadness,2,66,0.0,,0.0,,0.0,,[0.8549884],
705,JointBiLSTM,deltas-noatt,head,True,sadness,3,66,0.6145251396648045,,0.421455938697318,,0.5,,[0.82418753],
706,JointBiLSTM,deltas-noatt,head,True,sadness,4,66,0.6639004149377593,,0.07092198581560284,,0.12815378454144977,,[0.46299951],
707,JointBiLSTM,deltas-noatt,head,True,sadness,5,66,0.32516339869281047,,0.08533447684391081,,0.13519021739130435,,[0.56448854],
708,JointBiLSTM,deltas-noatt,head,True,sadness,6,66,0.0,,0.0,,0.0,,[0.81160458],
709,JointBiLSTM,deltas-noatt,head,True,sadness,7,66,0.014394580863674851,,0.03711790393013101,,0.020744356314826115,,[0.59995015],
710,JointBiLSTM,deltas-noatt,head,True,sadness,average,66,0.30166485437850554,0.2571584815714056,0.10842902134692826,0.12761615762970033,0.14439973792449656,0.15317137309586074,0.6793145038469102,0.13701634420808428
711,JointBiLSTM,deltas-noatt,full,True,surprise,0,42,0.6458715596330276,,0.5761047463175123,,0.6089965397923877,,[0.85919003],
712,JointBiLSTM,deltas-noatt,full,True,surprise,1,42,0.2732919254658385,,0.1757188498402556,,0.21390374331550802,,[0.66466197],
713,JointBiLSTM,deltas-noatt,full,True,surprise,2,42,0.03935185185185185,,0.06343283582089553,,0.04857142857142858,,[0.7424594],
714,JointBiLSTM,deltas-noatt,full,True,surprise,3,42,0.475177304964539,,0.03728436282693378,,0.06914344685242517,,[0.51944592],
715,JointBiLSTM,deltas-noatt,full,True,surprise,4,42,0.0,,0.0,,0.0,,[0.88061174],
716,JointBiLSTM,deltas-noatt,full,True,surprise,5,42,0.35520149953139646,,0.8348017621145375,,0.4983563445101907,,[0.86948341],
717,JointBiLSTM,deltas-noatt,full,True,surprise,6,42,0.43661971830985913,,0.18674698795180722,,0.26160337552742613,,[0.74928367],
718,JointBiLSTM,deltas-noatt,full,True,surprise,7,42,0.07597535934291581,,0.2846153846153846,,0.11993517017828201,,[0.86465603],
719,JointBiLSTM,deltas-noatt,full,True,surprise,average,42,0.28768615238742856,0.21784488408467215,0.2698381161859158,0.2735098504658243,0.22756375609345603,0.20635809571812683,0.768724020839376,0.1194228852937716
720,JointBiLSTM,deltas-noatt,hands,True,surprise,0,42,0.0,,0.0,,0.0,,[0.80903427],
721,JointBiLSTM,deltas-noatt,hands,True,surprise,1,42,0.0,,0.0,,0.0,,[0.7403567],
